graph_id,src,dst,etype
727,6,7,1
727,7,12,0
727,8,12,0
727,9,12,0
727,10,12,1
727,10,18,3
727,11,12,0
727,13,19,0
727,14,19,0
727,15,16,0
727,15,19,0
727,17,19,0
727,18,19,1
728,0,12,2
728,1,2,1
728,1,10,3
728,2,4,0
728,2,3,0
728,2,5,0
728,6,12,0
728,6,7,1
728,7,12,0
728,8,12,0
728,9,12,0
728,10,12,1
728,10,18,3
728,11,12,0
728,13,19,0
728,14,19,0
728,15,16,0
728,15,19,0
728,17,19,0
728,18,19,1
729,0,12,2
729,1,5,0
729,2,5,0
729,3,5,0
729,4,5,1
729,4,10,3
729,6,12,0
729,6,7,1
729,7,12,0
729,8,12,0
729,9,12,0
729,10,12,1
729,10,18,3
729,11,12,0
729,13,19,0
729,14,19,0
729,15,16,0
729,15,19,0
729,17,19,0
729,18,19,1
730,0,12,2
730,1,2,1
730,1,10,3
730,2,4,0
730,2,3,0
730,2,5,0
730,6,12,0
730,6,7,1
730,7,12,0
730,8,12,0
730,9,12,0
730,10,12,1
730,10,18,3
730,11,12,0
730,13,19,0
730,14,19,0
730,15,16,0
730,15,19,0
730,17,19,0
730,18,19,1
731,0,12,2
731,1,5,0
731,2,5,0
731,3,5,0
731,4,5,1
731,4,10,3
731,6,12,0
731,6,7,1
731,7,12,0
731,8,12,0
731,9,12,0
731,10,12,1
731,10,18,3
731,11,12,0
731,13,19,0
731,14,19,0
731,15,16,0
731,15,19,0
731,17,19,0
731,18,19,1
732,0,13,2
732,1,2,1
732,1,12,3
732,2,4,0
732,2,3,0
732,2,5,0
732,6,13,0
732,6,7,1
732,7,13,0
732,8,13,0
732,9,13,0
732,10,13,0
732,11,13,0
732,12,13,1
732,12,19,3
732,14,20,0
732,15,20,0
732,16,17,0
732,16,20,0
732,18,20,0
732,19,20,1
733,0,13,2
733,1,5,0
733,2,5,0
733,3,5,0
733,4,5,1
733,4,12,3
733,6,13,0
733,6,7,1
733,7,13,0
733,8,13,0
733,9,13,0
733,10,13,0
733,11,13,0
733,12,13,1
733,12,19,3
733,14,20,0
733,15,20,0
733,16,17,0
733,16,20,0
733,18,20,0
733,19,20,1
734,0,13,2
734,1,2,1
734,1,12,3
734,2,4,0
734,2,3,0
734,2,5,0
734,6,13,0
734,6,7,1
734,7,13,0
734,8,13,0
734,9,13,0
734,10,13,0
734,11,13,0
734,12,13,1
734,12,19,3
734,14,20,0
734,15,20,0
734,16,17,0
734,16,20,0
734,18,20,0
734,19,20,1
735,0,13,2
735,1,5,0
735,2,5,0
735,3,5,0
735,4,5,1
735,4,12,3
735,6,13,0
735,6,7,1
735,7,13,0
735,8,13,0
735,9,13,0
735,10,13,0
735,11,13,0
735,12,13,1
735,12,19,3
735,14,20,0
735,15,20,0
735,16,17,0
735,16,20,0
735,18,20,0
735,19,20,1
736,0,13,2
736,1,2,1
736,1,12,3
736,2,4,0
736,2,3,0
736,2,5,0
736,6,13,0
736,6,7,1
736,7,13,0
736,8,13,0
736,9,13,0
736,10,13,0
736,11,13,0
736,12,13,1
736,12,19,3
736,14,20,0
736,15,20,0
736,16,17,0
736,16,20,0
736,18,20,0
736,19,20,1
737,0,13,2
737,1,5,0
737,2,5,0
737,3,5,0
737,4,5,1
737,4,12,3
737,6,13,0
737,6,7,1
737,7,13,0
737,8,13,0
737,9,13,0
737,10,13,0
737,11,13,0
737,12,13,1
737,12,19,3
737,14,20,0
737,15,20,0
737,16,17,0
737,16,20,0
737,18,20,0
737,19,20,1
738,0,13,2
738,1,2,1
738,1,12,3
738,2,4,0
738,2,3,0
738,2,5,0
738,6,13,0
738,6,7,1
738,7,13,0
738,8,13,0
738,9,13,0
738,10,13,0
738,11,13,0
738,12,13,1
738,12,19,3
738,14,20,0
738,15,20,0
738,16,17,0
738,16,20,0
738,18,20,0
738,19,20,1
739,0,13,2
739,1,5,0
739,2,5,0
739,3,5,0
739,4,5,1
739,4,12,3
739,6,13,0
739,6,7,1
739,7,13,0
739,8,13,0
739,9,13,0
739,10,13,0
739,11,13,0
739,12,13,1
739,12,19,3
739,14,20,0
739,15,20,0
739,16,17,0
739,16,20,0
739,18,20,0
739,19,20,1
740,0,13,2
740,1,2,1
740,1,12,3
740,2,4,0
740,2,3,0
740,2,5,0
740,6,13,0
740,6,7,1
740,7,13,0
740,8,13,0
740,9,13,0
740,10,13,0
740,11,13,0
740,12,13,1
740,12,19,3
740,14,20,0
740,15,20,0
740,16,17,0
740,16,20,0
740,18,20,0
740,19,20,1
741,0,13,2
741,1,5,0
741,2,5,0
741,3,5,0
741,4,5,1
741,4,12,3
741,6,13,0
741,6,7,1
741,7,13,0
741,8,13,0
741,9,13,0
741,10,13,0
741,11,13,0
741,12,13,1
741,12,19,3
741,14,20,0
741,15,20,0
741,16,17,0
741,16,20,0
741,18,20,0
741,19,20,1
742,0,13,2
742,1,2,1
742,1,12,3
742,2,4,0
742,2,3,0
742,2,5,0
742,6,13,0
742,6,7,1
742,7,13,0
742,8,13,0
742,9,13,0
742,10,13,0
742,11,13,0
742,12,13,1
742,12,19,3
742,14,20,0
742,15,20,0
742,16,17,0
742,16,20,0
742,18,20,0
742,19,20,1
743,0,13,2
743,1,5,0
743,2,5,0
743,3,5,0
743,4,5,1
743,4,12,3
743,6,13,0
743,6,7,1
743,7,13,0
743,8,13,0
743,9,13,0
743,10,13,0
743,11,13,0
743,12,13,1
743,12,19,3
743,14,20,0
743,15,20,0
743,16,17,0
743,16,20,0
743,18,20,0
743,19,20,1
744,0,13,2
744,1,2,1
744,1,12,3
744,2,4,0
744,2,3,0
744,2,5,0
744,6,13,0
744,6,7,1
744,7,13,0
744,8,13,0
744,9,13,0
744,10,13,0
744,11,13,0
744,12,13,1
744,12,19,3
744,14,20,0
744,15,20,0
744,16,17,0
744,16,20,0
744,18,20,0
744,19,20,1
745,0,13,2
745,1,5,0
745,2,5,0
745,3,5,0
745,4,5,1
745,4,12,3
745,6,13,0
745,6,7,1
745,7,13,0
745,8,13,0
745,9,13,0
745,10,13,0
745,11,13,0
745,12,13,1
745,12,19,3
745,14,20,0
745,15,20,0
745,16,17,0
745,16,20,0
745,18,20,0
745,19,20,1
746,0,13,2
746,1,2,1
746,1,12,3
746,2,4,0
746,2,3,0
746,2,5,0
746,6,13,0
746,6,7,1
746,7,13,0
746,8,13,0
746,9,13,0
746,10,13,0
746,11,13,0
746,12,13,1
746,12,19,3
746,14,20,0
746,15,20,0
746,16,17,0
746,16,20,0
746,18,20,0
746,19,20,1
747,0,13,2
747,1,5,0
747,2,5,0
747,3,5,0
747,4,5,1
747,4,12,3
747,6,13,0
747,6,7,1
747,7,13,0
747,8,13,0
747,9,13,0
747,10,13,0
747,11,13,0
747,12,13,1
747,12,19,3
747,14,20,0
747,15,20,0
747,16,17,0
747,16,20,0
747,18,20,0
747,19,20,1
748,0,13,2
748,1,2,1
748,1,12,3
748,2,4,0
748,2,3,0
748,2,5,0
748,6,13,0
748,6,7,1
748,7,13,0
748,8,13,0
748,9,13,0
748,10,13,0
748,11,13,0
748,12,13,1
748,12,19,3
748,14,20,0
748,15,20,0
748,16,17,0
748,16,20,0
748,18,20,0
748,19,20,1
749,0,13,2
749,1,5,0
749,2,5,0
749,3,5,0
749,4,5,1
749,4,12,3
749,6,13,0
749,6,7,1
749,7,13,0
749,8,13,0
749,9,13,0
749,10,13,0
749,11,13,0
749,12,13,1
749,12,19,3
749,14,20,0
749,15,20,0
749,16,17,0
749,16,20,0
749,18,20,0
749,19,20,1
750,0,13,2
750,1,2,1
750,1,12,3
750,2,4,0
750,2,3,0
750,2,5,0
750,6,13,0
750,6,7,1
750,7,13,0
750,8,13,0
750,9,13,0
750,10,13,0
750,11,13,0
750,12,13,1
750,12,19,3
750,14,20,0
750,15,20,0
750,16,17,0
750,16,20,0
750,18,20,0
750,19,20,1
751,0,13,2
751,1,5,0
751,2,5,0
751,3,5,0
751,4,5,1
751,4,12,3
751,6,13,0
751,6,7,1
751,7,13,0
751,8,13,0
751,9,13,0
751,10,13,0
751,11,13,0
751,12,13,1
751,12,19,3
751,14,20,0
751,15,20,0
751,16,17,0
751,16,20,0
751,18,20,0
751,19,20,1
752,0,13,2
752,1,2,1
752,1,12,3
752,2,4,0
752,2,3,0
752,2,5,0
752,6,13,0
752,6,7,1
752,7,13,0
752,8,13,0
752,9,13,0
752,10,13,0
752,11,13,0
752,12,13,1
752,12,19,3
752,14,20,0
752,15,20,0
752,16,17,0
752,16,20,0
752,18,20,0
752,19,20,1
753,0,13,2
753,1,5,0
753,2,5,0
753,3,5,0
753,4,5,1
753,4,12,3
753,6,13,0
753,6,7,1
753,7,13,0
753,8,13,0
753,9,13,0
753,10,13,0
753,11,13,0
753,12,13,1
753,12,19,3
753,14,20,0
753,15,20,0
753,16,17,0
753,16,20,0
753,18,20,0
753,19,20,1
754,0,13,2
754,1,2,1
754,1,12,3
754,2,4,0
754,2,3,0
754,2,5,0
754,6,13,0
754,6,7,1
754,7,13,0
754,8,13,0
754,9,13,0
754,10,13,0
754,11,13,0
754,12,13,1
754,12,19,3
754,14,20,0
754,15,20,0
754,16,17,0
754,16,20,0
754,18,20,0
754,19,20,1
755,0,13,2
755,1,5,0
755,2,5,0
755,3,5,0
755,4,5,1
755,4,12,3
755,6,13,0
755,6,7,1
755,7,13,0
755,8,13,0
755,9,13,0
755,10,13,0
755,11,13,0
755,12,13,1
755,12,19,3
755,14,20,0
755,15,20,0
755,16,17,0
755,16,20,0
755,18,20,0
755,19,20,1
756,0,13,2
756,1,2,1
756,1,12,3
756,2,4,0
756,2,3,0
756,2,5,0
756,6,13,0
756,6,7,1
756,7,13,0
756,8,13,0
756,9,13,0
756,10,13,0
756,11,13,0
756,12,13,1
756,12,19,3
756,14,20,0
756,15,20,0
756,16,17,0
756,16,20,0
756,18,20,0
756,19,20,1
757,0,13,2
757,1,5,0
757,2,5,0
757,3,5,0
757,4,5,1
757,4,12,3
757,6,13,0
757,6,7,1
757,7,13,0
757,8,13,0
757,9,13,0
757,10,13,0
757,11,13,0
757,12,13,1
757,12,19,3
757,14,20,0
757,15,20,0
757,16,17,0
757,16,20,0
757,18,20,0
757,19,20,1
758,0,13,2
758,1,2,1
758,1,12,3
758,2,4,0
758,2,3,0
758,2,5,0
758,6,13,0
758,6,7,1
758,7,13,0
758,8,13,0
758,9,13,0
758,10,13,0
758,11,13,0
758,12,13,1
758,12,19,3
758,14,20,0
758,15,20,0
758,16,17,0
758,16,20,0
758,18,20,0
758,19,20,1
759,0,13,2
759,1,5,0
759,2,5,0
759,3,5,0
759,4,5,1
759,4,12,3
759,6,13,0
759,6,7,1
759,7,13,0
759,8,13,0
759,9,13,0
759,10,13,0
759,11,13,0
759,12,13,1
759,12,19,3
759,14,20,0
759,15,20,0
759,16,17,0
759,16,20,0
759,18,20,0
759,19,20,1
760,0,8,2
760,1,2,1
760,1,9,3
760,2,4,0
760,2,3,0
760,2,5,0
760,6,8,0
760,6,7,1
760,7,8,0
760,8,10,0
760,8,11,0
760,8,12,0
760,8,13,0
760,8,9,1
760,9,19,3
760,14,20,0
760,15,20,0
760,16,17,0
760,16,20,0
760,18,20,0
760,19,20,1
761,0,8,2
761,1,5,0
761,2,5,0
761,3,5,0
761,4,5,1
761,4,9,3
761,6,8,0
761,6,7,1
761,7,8,0
761,8,10,0
761,8,11,0
761,8,12,0
761,8,13,0
761,8,9,1
761,9,19,3
761,14,20,0
761,15,20,0
761,16,17,0
761,16,20,0
761,18,20,0
761,19,20,1
762,0,8,2
762,1,2,1
762,1,9,3
762,2,4,0
762,2,3,0
762,2,5,0
762,6,8,0
762,6,7,1
762,7,8,0
762,8,10,0
762,8,11,0
762,8,12,0
762,8,13,0
762,8,9,1
762,9,19,3
762,14,20,0
762,15,20,0
762,16,17,0
762,16,20,0
762,18,20,0
762,19,20,1
763,0,8,2
763,1,5,0
763,2,5,0
763,3,5,0
763,4,5,1
763,4,9,3
763,6,8,0
763,6,7,1
763,7,8,0
763,8,10,0
763,8,11,0
763,8,12,0
763,8,13,0
763,8,9,1
763,9,19,3
763,14,20,0
763,15,20,0
763,16,17,0
763,16,20,0
763,18,20,0
763,19,20,1
764,0,8,2
764,1,2,1
764,1,9,3
764,2,4,0
764,2,3,0
764,2,5,0
764,6,8,0
764,6,7,1
764,7,8,0
764,8,10,0
764,8,11,0
764,8,12,0
764,8,13,0
764,8,9,1
764,9,19,3
764,14,20,0
764,15,20,0
764,16,17,0
764,16,20,0
764,18,20,0
764,19,20,1
765,0,8,2
765,1,5,0
765,2,5,0
765,3,5,0
765,4,5,1
765,4,9,3
765,6,8,0
765,6,7,1
765,7,8,0
765,8,10,0
765,8,11,0
765,8,12,0
765,8,13,0
765,8,9,1
765,9,19,3
765,14,20,0
765,15,20,0
765,16,17,0
765,16,20,0
765,18,20,0
765,19,20,1
766,0,8,2
766,1,2,1
766,1,9,3
766,2,4,0
766,2,3,0
766,2,5,0
766,6,8,0
766,6,7,1
766,7,8,0
766,8,10,0
766,8,11,0
766,8,12,0
766,8,13,0
766,8,9,1
766,9,19,3
766,14,20,0
766,15,20,0
766,16,17,0
766,16,20,0
766,18,20,0
766,19,20,1
767,0,8,2
767,1,5,0
767,2,5,0
767,3,5,0
767,4,5,1
767,4,9,3
767,6,8,0
767,6,7,1
767,7,8,0
767,8,10,0
767,8,11,0
767,8,12,0
767,8,13,0
767,8,9,1
767,9,19,3
767,14,20,0
767,15,20,0
767,16,17,0
767,16,20,0
767,18,20,0
767,19,20,1
768,0,8,2
768,1,2,1
768,1,9,3
768,2,4,0
768,2,3,0
768,2,5,0
768,6,8,0
768,6,7,1
768,7,8,0
768,8,10,0
768,8,11,0
768,8,12,0
768,8,13,0
768,8,9,1
768,9,19,3
768,14,20,0
768,15,20,0
768,16,17,0
768,16,20,0
768,18,20,0
768,19,20,1
769,0,8,2
769,1,5,0
769,2,5,0
769,3,5,0
769,4,5,1
769,4,9,3
769,6,8,0
769,6,7,1
769,7,8,0
769,8,10,0
769,8,11,0
769,8,12,0
769,8,13,0
769,8,9,1
769,9,19,3
769,14,20,0
769,15,20,0
769,16,17,0
769,16,20,0
769,18,20,0
769,19,20,1
770,0,8,2
770,1,2,1
770,1,9,3
770,2,4,0
770,2,3,0
770,2,5,0
770,6,8,0
770,6,7,1
770,7,8,0
770,8,10,0
770,8,11,0
770,8,12,0
770,8,13,0
770,8,9,1
770,9,19,3
770,14,20,0
770,15,20,0
770,16,17,0
770,16,20,0
770,18,20,0
770,19,20,1
771,0,8,2
771,1,5,0
771,2,5,0
771,3,5,0
771,4,5,1
771,4,9,3
771,6,8,0
771,6,7,1
771,7,8,0
771,8,10,0
771,8,11,0
771,8,12,0
771,8,13,0
771,8,9,1
771,9,19,3
771,14,20,0
771,15,20,0
771,16,17,0
771,16,20,0
771,18,20,0
771,19,20,1
772,0,8,2
772,1,2,1
772,1,9,3
772,2,4,0
772,2,3,0
772,2,5,0
772,6,8,0
772,6,7,1
772,7,8,0
772,8,10,0
772,8,11,0
772,8,12,0
772,8,13,0
772,8,9,1
772,9,19,3
772,14,20,0
772,15,20,0
772,16,17,0
772,16,20,0
772,18,20,0
772,19,20,1
773,0,8,2
773,1,5,0
773,2,5,0
773,3,5,0
773,4,5,1
773,4,9,3
773,6,8,0
773,6,7,1
773,7,8,0
773,8,10,0
773,8,11,0
773,8,12,0
773,8,13,0
773,8,9,1
773,9,19,3
773,14,20,0
773,15,20,0
773,16,17,0
773,16,20,0
773,18,20,0
773,19,20,1
774,0,11,2
774,1,2,1
774,1,10,3
774,2,4,0
774,2,3,0
774,2,5,0
774,6,11,0
774,6,7,1
774,7,11,0
774,8,11,0
774,9,11,0
774,10,11,1
774,10,18,3
774,11,12,0
774,13,19,0
774,14,19,0
774,15,16,0
774,15,19,0
774,17,19,0
774,18,19,1
775,0,11,2
775,1,5,0
775,2,5,0
775,3,5,0
775,4,5,1
775,4,10,3
775,6,11,0
775,6,7,1
775,7,11,0
775,8,11,0
775,9,11,0
775,10,11,1
775,10,18,3
775,11,12,0
775,13,19,0
775,14,19,0
775,15,16,0
775,15,19,0
775,17,19,0
775,18,19,1
776,0,11,2
776,1,2,1
776,1,10,3
776,2,4,0
776,2,3,0
776,2,5,0
776,6,11,0
776,6,7,1
776,7,11,0
776,8,11,0
776,9,11,0
776,10,11,1
776,10,18,3
776,11,12,0
776,13,19,0
776,14,19,0
776,15,16,0
776,15,19,0
776,17,19,0
776,18,19,1
777,0,11,2
777,1,5,0
777,2,5,0
777,3,5,0
777,4,5,1
777,4,10,3
777,6,11,0
777,6,7,1
777,7,11,0
777,8,11,0
777,9,11,0
777,10,11,1
777,10,18,3
777,11,12,0
777,13,19,0
777,14,19,0
777,15,16,0
777,15,19,0
777,17,19,0
777,18,19,1
778,0,11,2
778,1,2,1
778,1,10,3
778,2,4,0
778,2,3,0
778,2,5,0
778,6,11,0
778,6,7,1
778,7,11,0
778,8,11,0
778,9,11,0
778,10,11,1
778,10,18,3
778,11,12,0
778,13,19,0
778,14,19,0
778,15,16,0
778,15,19,0
778,17,19,0
778,18,19,1
779,0,11,2
779,1,5,0
779,2,5,0
779,3,5,0
779,4,5,1
779,4,10,3
779,6,11,0
779,6,7,1
779,7,11,0
779,8,11,0
779,9,11,0
779,10,11,1
779,10,18,3
779,11,12,0
779,13,19,0
779,14,19,0
779,15,16,0
779,15,19,0
779,17,19,0
779,18,19,1
780,0,11,2
780,1,2,1
780,1,10,3
780,2,4,0
780,2,3,0
780,2,5,0
780,6,11,0
780,6,7,1
780,7,11,0
780,8,11,0
780,9,11,0
780,10,11,1
780,10,18,3
780,11,12,0
780,13,19,0
780,14,19,0
780,15,16,0
780,15,19,0
780,17,19,0
780,18,19,1
781,0,11,2
781,1,5,0
781,2,5,0
781,3,5,0
781,4,5,1
781,4,10,3
781,6,11,0
781,6,7,1
781,7,11,0
781,8,11,0
781,9,11,0
781,10,11,1
781,10,18,3
781,11,12,0
781,13,19,0
781,14,19,0
781,15,16,0
781,15,19,0
781,17,19,0
781,18,19,1
782,0,11,2
782,1,2,1
782,1,10,3
782,2,4,0
782,2,3,0
782,2,5,0
782,6,11,0
782,6,7,1
782,7,11,0
782,8,11,0
782,9,11,0
782,10,11,1
782,10,18,3
782,11,12,0
782,13,19,0
782,14,19,0
782,15,16,0
782,15,19,0
782,17,19,0
782,18,19,1
783,0,11,2
783,1,5,0
783,2,5,0
783,3,5,0
783,4,5,1
783,4,10,3
783,6,11,0
783,6,7,1
783,7,11,0
783,8,11,0
783,9,11,0
783,10,11,1
783,10,18,3
783,11,12,0
783,13,19,0
783,14,19,0
783,15,16,0
783,15,19,0
783,17,19,0
783,18,19,1
784,0,11,2
784,1,2,1
784,1,10,3
784,2,4,0
784,2,3,0
784,2,5,0
784,6,11,0
784,6,7,1
784,7,11,0
784,8,11,0
784,9,11,0
784,10,11,1
784,10,18,3
784,11,12,0
784,13,19,0
784,14,19,0
784,15,16,0
784,15,19,0
784,17,19,0
784,18,19,1
785,0,11,2
785,1,5,0
785,2,5,0
785,3,5,0
785,4,5,1
785,4,10,3
785,6,11,0
785,6,7,1
785,7,11,0
785,8,11,0
785,9,11,0
785,10,11,1
785,10,18,3
785,11,12,0
785,13,19,0
785,14,19,0
785,15,16,0
785,15,19,0
785,17,19,0
785,18,19,1
786,0,11,2
786,1,2,1
786,1,10,3
786,2,4,0
786,2,3,0
786,2,5,0
786,6,11,0
786,6,7,1
786,7,11,0
786,8,11,0
786,9,11,0
786,10,11,1
786,10,18,3
786,11,12,0
786,13,19,0
786,14,19,0
786,15,16,0
786,15,19,0
786,17,19,0
786,18,19,1
787,0,11,2
787,1,5,0
787,2,5,0
787,3,5,0
787,4,5,1
787,4,10,3
787,6,11,0
787,6,7,1
787,7,11,0
787,8,11,0
787,9,11,0
787,10,11,1
787,10,18,3
787,11,12,0
787,13,19,0
787,14,19,0
787,15,16,0
787,15,19,0
787,17,19,0
787,18,19,1
788,0,12,2
788,1,2,1
788,1,10,3
788,2,4,0
788,2,3,0
788,2,5,0
788,6,12,0
788,6,7,1
788,7,12,0
788,8,12,0
788,9,12,0
788,10,12,1
788,10,18,3
788,11,12,0
788,13,19,0
788,14,19,0
788,15,16,0
788,15,19,0
788,17,19,0
788,18,19,1
789,0,12,2
789,1,5,0
789,2,5,0
789,3,5,0
789,4,5,1
789,4,10,3
789,6,12,0
789,6,7,1
789,7,12,0
789,8,12,0
789,9,12,0
789,10,12,1
789,10,18,3
789,11,12,0
789,13,19,0
789,14,19,0
789,15,16,0
789,15,19,0
789,17,19,0
789,18,19,1
790,0,12,2
790,1,2,1
790,1,10,3
790,2,4,0
790,2,3,0
790,2,5,0
790,6,12,0
790,6,7,1
790,7,12,0
790,8,12,0
790,9,12,0
790,10,12,1
790,10,18,3
790,11,12,0
790,13,19,0
790,14,19,0
790,15,16,0
790,15,19,0
790,17,19,0
790,18,19,1
791,0,12,2
791,1,5,0
791,2,5,0
791,3,5,0
791,4,5,1
791,4,10,3
791,6,12,0
791,6,7,1
791,7,12,0
791,8,12,0
791,9,12,0
791,10,12,1
791,10,18,3
791,11,12,0
791,13,19,0
791,14,19,0
791,15,16,0
791,15,19,0
791,17,19,0
791,18,19,1
792,0,12,2
792,1,2,1
792,1,10,3
792,2,4,0
792,2,3,0
792,2,5,0
792,6,12,0
792,6,7,1
792,7,12,0
792,8,12,0
792,9,12,0
792,10,12,1
792,10,18,3
792,11,12,0
792,13,19,0
792,14,19,0
792,15,16,0
792,15,19,0
792,17,19,0
792,18,19,1
793,0,12,2
793,1,5,0
793,2,5,0
793,3,5,0
793,4,5,1
793,4,10,3
793,6,12,0
793,6,7,1
793,7,12,0
793,8,12,0
793,9,12,0
793,10,12,1
793,10,18,3
793,11,12,0
793,13,19,0
793,14,19,0
793,15,16,0
793,15,19,0
793,17,19,0
793,18,19,1
794,0,12,2
794,1,2,1
794,1,10,3
794,2,4,0
794,2,3,0
794,2,5,0
794,6,12,0
794,6,7,1
794,7,12,0
794,8,12,0
794,9,12,0
794,10,12,1
794,10,18,3
794,11,12,0
794,13,19,0
794,14,19,0
794,15,16,0
794,15,19,0
794,17,19,0
794,18,19,1
795,0,12,2
795,1,5,0
795,2,5,0
795,3,5,0
795,4,5,1
795,4,10,3
795,6,12,0
795,6,7,1
795,7,12,0
795,8,12,0
795,9,12,0
795,10,12,1
795,10,18,3
795,11,12,0
795,13,19,0
795,14,19,0
795,15,16,0
795,15,19,0
795,17,19,0
795,18,19,1
796,0,12,2
796,1,2,1
796,1,10,3
796,2,4,0
796,2,3,0
796,2,5,0
796,6,12,0
796,6,7,1
796,7,12,0
796,8,12,0
796,9,12,0
796,10,12,1
796,10,18,3
796,11,12,0
796,13,19,0
796,14,19,0
796,15,16,0
796,15,19,0
796,17,19,0
796,18,19,1
797,0,12,2
797,1,5,0
797,2,5,0
797,3,5,0
797,4,5,1
797,4,10,3
797,6,12,0
797,6,7,1
797,7,12,0
797,8,12,0
797,9,12,0
797,10,12,1
797,10,18,3
797,11,12,0
797,13,19,0
797,14,19,0
797,15,16,0
797,15,19,0
797,17,19,0
797,18,19,1
798,0,12,2
798,1,2,1
798,1,10,3
798,2,4,0
798,2,3,0
798,2,5,0
798,6,12,0
798,6,7,1
798,7,12,0
798,8,12,0
798,9,12,0
798,10,12,1
798,10,18,3
798,11,12,0
798,13,19,0
798,14,19,0
798,15,16,0
798,15,19,0
798,17,19,0
798,18,19,1
799,0,12,2
799,1,5,0
799,2,5,0
799,3,5,0
799,4,5,1
799,4,10,3
799,6,12,0
799,6,7,1
799,7,12,0
799,8,12,0
799,9,12,0
799,10,12,1
799,10,18,3
799,11,12,0
799,13,19,0
799,14,19,0
799,15,16,0
799,15,19,0
799,17,19,0
799,18,19,1
800,0,12,2
800,1,2,1
800,1,10,3
800,2,4,0
800,2,3,0
800,2,5,0
800,6,12,0
800,6,7,1
800,7,12,0
800,8,12,0
800,9,12,0
800,10,12,1
800,10,18,3
800,11,12,0
800,13,19,0
800,14,19,0
800,15,16,0
800,15,19,0
800,17,19,0
800,18,19,1
801,0,12,2
801,1,5,0
801,2,5,0
801,3,5,0
801,4,5,1
801,4,10,3
801,6,12,0
801,6,7,1
801,7,12,0
801,8,12,0
801,9,12,0
801,10,12,1
801,10,18,3
801,11,12,0
801,13,19,0
801,14,19,0
801,15,16,0
801,15,19,0
801,17,19,0
801,18,19,1
802,0,11,2
802,1,2,1
802,1,10,3
802,2,4,0
802,2,3,0
802,2,5,0
802,6,11,0
802,6,7,1
802,7,11,0
802,8,11,0
802,9,11,0
802,10,11,1
802,10,18,3
802,11,12,0
802,13,19,0
802,14,19,0
802,15,16,0
802,15,19,0
802,17,19,0
802,18,19,1
803,0,11,2
803,1,5,0
803,2,5,0
803,3,5,0
803,4,5,1
803,4,10,3
803,6,11,0
803,6,7,1
803,7,11,0
803,8,11,0
803,9,11,0
803,10,11,1
803,10,18,3
803,11,12,0
803,13,19,0
803,14,19,0
803,15,16,0
803,15,19,0
803,17,19,0
803,18,19,1
804,0,11,2
804,1,2,1
804,1,10,3
804,2,4,0
804,2,3,0
804,2,5,0
804,6,11,0
804,6,7,1
804,7,11,0
804,8,11,0
804,9,11,0
804,10,11,1
804,10,18,3
804,11,12,0
804,13,19,0
804,14,19,0
804,15,16,0
804,15,19,0
804,17,19,0
804,18,19,1
805,0,11,2
805,1,5,0
805,2,5,0
805,3,5,0
805,4,5,1
805,4,10,3
805,6,11,0
805,6,7,1
805,7,11,0
805,8,11,0
805,9,11,0
805,10,11,1
805,10,18,3
805,11,12,0
805,13,19,0
805,14,19,0
805,15,16,0
805,15,19,0
805,17,19,0
805,18,19,1
806,0,11,2
806,1,2,1
806,1,10,3
806,2,4,0
806,2,3,0
806,2,5,0
806,6,11,0
806,6,7,1
806,7,11,0
806,8,11,0
806,9,11,0
806,10,11,1
806,10,18,3
806,11,12,0
806,13,19,0
806,14,19,0
806,15,16,0
806,15,19,0
806,17,19,0
806,18,19,1
807,0,11,2
807,1,5,0
807,2,5,0
807,3,5,0
807,4,5,1
807,4,10,3
807,6,11,0
807,6,7,1
807,7,11,0
807,8,11,0
807,9,11,0
807,10,11,1
807,10,18,3
807,11,12,0
807,13,19,0
807,14,19,0
807,15,16,0
807,15,19,0
807,17,19,0
807,18,19,1
808,0,11,2
808,1,2,1
808,1,10,3
808,2,4,0
808,2,3,0
808,2,5,0
808,6,11,0
808,6,7,1
808,7,11,0
808,8,11,0
808,9,11,0
808,10,11,1
808,10,18,3
808,11,12,0
808,13,19,0
808,14,19,0
808,15,16,0
808,15,19,0
808,17,19,0
808,18,19,1
809,0,11,2
809,1,5,0
809,2,5,0
809,3,5,0
809,4,5,1
809,4,10,3
809,6,11,0
809,6,7,1
809,7,11,0
809,8,11,0
809,9,11,0
809,10,11,1
809,10,18,3
809,11,12,0
809,13,19,0
809,14,19,0
809,15,16,0
809,15,19,0
809,17,19,0
809,18,19,1
810,0,11,2
810,1,2,1
810,1,10,3
810,2,4,0
810,2,3,0
810,2,5,0
810,6,11,0
810,6,7,1
810,7,11,0
810,8,11,0
810,9,11,0
810,10,11,1
810,10,18,3
810,11,12,0
810,13,19,0
810,14,19,0
810,15,16,0
810,15,19,0
810,17,19,0
810,18,19,1
811,0,11,2
811,1,5,0
811,2,5,0
811,3,5,0
811,4,5,1
811,4,10,3
811,6,11,0
811,6,7,1
811,7,11,0
811,8,11,0
811,9,11,0
811,10,11,1
811,10,18,3
811,11,12,0
811,13,19,0
811,14,19,0
811,15,16,0
811,15,19,0
811,17,19,0
811,18,19,1
812,0,11,2
812,1,2,1
812,1,10,3
812,2,4,0
812,2,3,0
812,2,5,0
812,6,11,0
812,6,7,1
812,7,11,0
812,8,11,0
812,9,11,0
812,10,11,1
812,10,18,3
